transaction_time,account_number,transaction_type,amount,source_file
2024-04-19 19:32:26,357545469,Transfer,2348.34,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,6123.76,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,6657.72,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,5262.6,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,7349.98,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,6632.14,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,3321.72,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,8832.11,transactions1.csv
2024-04-19 19:32:26,862986947,Transfer,6211.66,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,8379.37,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,7016.0,transactions1.csv
2024-04-19 19:32:26,567583879,Transfer,9825.69,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,648.54,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,5063.38,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,6747.57,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,8932.73,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,6224.79,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,4942.48,transactions1.csv
2024-04-19 19:32:26,483922007,Transfer,7498.5,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,1714.25,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,8053.29,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,9982.71,transactions1.csv
2024-04-19 19:32:26,912464069,Transfer,8311.15,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,2933.53,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,4249.18,transactions1.csv
2024-04-19 19:32:26,638990857,Withdrawal,9153.15,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,6889.69,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,8018.33,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,9932.87,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,7478.96,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,3522.73,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,4661.71,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,9767.17,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,8148.07,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,4598.66,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,2985.8,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,3539.64,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,8809.38,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,3517.86,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,8313.31,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,1175.3,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,8409.84,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,1823.58,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,8996.48,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,8924.3,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,2951.85,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,8293.02,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,8324.0,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,8260.57,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,9376.67,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,4283.06,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,3660.73,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,8562.56,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,6184.77,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,3979.1,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,2687.71,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,5520.74,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,1630.23,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,8088.89,transactions1.csv
2024-04-19 19:32:26,483922007,Transfer,1383.23,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,7619.53,transactions1.csv
2024-04-19 19:32:26,824707383,Transfer,207.73,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,7438.22,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,1559.26,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,7084.94,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,9076.65,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,8045.31,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,2950.34,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,7513.63,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,2328.1,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,9225.38,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,3826.05,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,8190.76,transactions1.csv
2024-04-19 19:32:26,461704306,Withdrawal,4550.79,transactions1.csv
2024-04-19 19:32:26,862986947,Deposit,9339.55,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,3996.53,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,9281.74,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,2608.38,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,5415.22,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,2889.61,transactions1.csv
2024-04-19 19:32:26,461704306,Deposit,6619.41,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,7397.5,transactions1.csv
2024-04-19 19:32:26,638990857,Deposit,6038.37,transactions1.csv
2024-04-19 19:32:26,461704306,Deposit,6416.52,transactions1.csv
2024-04-19 19:32:26,357545469,Transfer,3321.89,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,1999.62,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,2913.97,transactions1.csv
2024-04-19 19:32:26,800133099,Withdrawal,617.73,transactions1.csv
2024-04-19 19:32:26,539884640,Deposit,1369.82,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,5718.12,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,453.92,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,4728.99,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,4534.66,transactions1.csv
2024-04-19 19:32:26,862986947,Transfer,1013.11,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,2263.51,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,2217.02,transactions1.csv
2024-04-19 19:32:26,483922007,Deposit,4068.96,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,4102.93,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,9802.4,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,5670.89,transactions1.csv
2024-04-19 19:32:26,616218555,Withdrawal,1597.02,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,1345.45,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,1332.44,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,5394.96,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,404.99,transactions1.csv
2024-04-19 19:32:26,937647425,Transfer,7325.8,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,7587.34,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,5691.94,transactions1.csv
2024-04-19 19:32:26,862986947,Withdrawal,4669.62,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,3712.89,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,4698.39,transactions1.csv
2024-04-19 19:32:26,984617160,Deposit,5438.16,transactions1.csv
2024-04-19 19:32:26,881664479,Withdrawal,5108.76,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,9704.91,transactions1.csv
2024-04-19 19:32:26,616218555,Deposit,2589.58,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,7008.87,transactions1.csv
2024-04-19 19:32:26,881664479,Transfer,6452.54,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,7442.81,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,2404.8,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,2860.56,transactions1.csv
2024-04-19 19:32:26,800133099,Transfer,7340.63,transactions1.csv
2024-04-19 19:32:26,357545469,Deposit,8117.09,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,4244.74,transactions1.csv
2024-04-19 19:32:26,862986947,Transfer,7617.09,transactions1.csv
2024-04-19 19:32:26,539884640,Transfer,7426.22,transactions1.csv
2024-04-19 19:32:26,912464069,Transfer,6290.47,transactions1.csv
2024-04-19 19:32:26,567583879,Deposit,1566.74,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,6906.46,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,2399.01,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,3739.55,transactions1.csv
2024-04-19 19:32:26,539884640,Withdrawal,2463.39,transactions1.csv
2024-04-19 19:32:26,567583879,Transfer,1799.34,transactions1.csv
2024-04-19 19:32:26,862986947,Transfer,180.5,transactions1.csv
2024-04-19 19:32:26,824707383,Withdrawal,4440.77,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,8111.98,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,9310.32,transactions1.csv
2024-04-19 19:32:26,984617160,Transfer,1542.64,transactions1.csv
2024-04-19 19:32:26,881664479,Deposit,9168.75,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,8791.23,transactions1.csv
2024-04-19 19:32:26,800133099,Deposit,9947.24,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,6696.67,transactions1.csv
2024-04-19 19:32:26,567583879,Transfer,5875.17,transactions1.csv
2024-04-19 19:32:26,357545469,Withdrawal,186.13,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,4271.24,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,7298.29,transactions1.csv
2024-04-19 19:32:26,638990857,Transfer,7446.97,transactions1.csv
2024-04-19 19:32:26,937647425,Withdrawal,6586.25,transactions1.csv
2024-04-19 19:32:26,461704306,Transfer,7161.45,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,7315.85,transactions1.csv
2024-04-19 19:32:26,937647425,Deposit,1079.25,transactions1.csv
2024-04-19 19:32:26,616218555,Transfer,5136.77,transactions1.csv
2024-04-19 19:32:26,912464069,Deposit,948.96,transactions1.csv
2024-04-19 19:32:26,483922007,Withdrawal,4188.63,transactions1.csv
2024-04-19 19:32:26,824707383,Deposit,1542.14,transactions1.csv
2024-04-19 19:32:26,567583879,Withdrawal,6816.91,transactions1.csv
2024-04-19 19:32:26,912464069,Withdrawal,4804.09,transactions1.csv
