transaction_time,account_number,transaction_type,amount,source_file
2024-04-19 19:36:22,800133099,Deposit,7384.16,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,5360.94,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,4612.28,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,1004.34,transactions6.csv
2024-04-19 19:36:22,937647425,Withdrawal,5801.16,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,1183.8,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,6918.44,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,3903.11,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,6978.38,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,5920.44,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,9098.44,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,5674.69,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,5803.45,transactions6.csv
2024-04-19 19:36:22,483922007,Transfer,7894.18,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,3006.23,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,9339.05,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,7461.18,transactions6.csv
2024-04-19 19:36:22,638990857,Withdrawal,4858.05,transactions6.csv
2024-04-19 19:36:22,937647425,Withdrawal,3802.28,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,7689.14,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,1821.71,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,7359.95,transactions6.csv
2024-04-19 19:36:22,638990857,Deposit,1843.77,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,1257.39,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,1918.1,transactions6.csv
2024-04-19 19:36:22,800133099,Transfer,9272.86,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,5923.96,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,6416.45,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,3297.07,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,4167.02,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,8818.58,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,2732.56,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,3501.55,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,2347.41,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,8492.54,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,5157.52,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,3284.63,transactions6.csv
2024-04-19 19:36:22,638990857,Deposit,4315.32,transactions6.csv
2024-04-19 19:36:22,616218555,Deposit,2854.1,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,8488.91,transactions6.csv
2024-04-19 19:36:22,483922007,Transfer,1627.35,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,1613.44,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,8540.97,transactions6.csv
2024-04-19 19:36:22,483922007,Transfer,5791.39,transactions6.csv
2024-04-19 19:36:22,800133099,Transfer,4780.55,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,2621.64,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,3307.05,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,7350.45,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,845.68,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,2616.88,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,9089.77,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,4976.03,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,2882.57,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,8822.37,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,7297.57,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,1367.65,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,6852.67,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,7958.19,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,9422.65,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,3094.28,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,2328.51,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,5193.03,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,4071.13,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,9691.36,transactions6.csv
2024-04-19 19:36:22,567583879,Withdrawal,6017.76,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,3200.14,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,1213.37,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,3495.74,transactions6.csv
2024-04-19 19:36:22,937647425,Deposit,467.37,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,4870.99,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,2930.75,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,6278.59,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,4046.96,transactions6.csv
2024-04-19 19:36:22,567583879,Withdrawal,6638.06,transactions6.csv
2024-04-19 19:36:22,638990857,Withdrawal,6650.21,transactions6.csv
2024-04-19 19:36:22,638990857,Deposit,1373.33,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,6997.83,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,5676.17,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,8015.88,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,2831.03,transactions6.csv
2024-04-19 19:36:22,638990857,Withdrawal,4126.28,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,3938.03,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,4450.32,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,5691.53,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,6716.6,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,5847.26,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,9807.52,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,4838.36,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,804.38,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,7493.3,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,691.16,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,4886.49,transactions6.csv
2024-04-19 19:36:22,638990857,Deposit,4094.89,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,7380.35,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,2282.1,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,6080.98,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,4144.46,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,9051.91,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,9204.9,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,270.93,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,8558.84,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,7009.97,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,4139.0,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,6756.07,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,8478.12,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,1309.34,transactions6.csv
2024-04-19 19:36:22,937647425,Withdrawal,5424.62,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,161.41,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,9624.17,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,1877.4,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,4788.0,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,7147.32,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,7583.1,transactions6.csv
2024-04-19 19:36:22,937647425,Deposit,9196.34,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,1207.16,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,6025.06,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,6718.74,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,9211.67,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,735.33,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,815.35,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,1625.45,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,981.93,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,4321.51,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,3582.0,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,6738.47,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,3341.29,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,7514.83,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,2271.1,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,4125.41,transactions6.csv
2024-04-19 19:36:22,984617160,Transfer,1724.84,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,7546.36,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,8876.53,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,8235.25,transactions6.csv
2024-04-19 19:36:22,616218555,Deposit,7349.08,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,1207.82,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,7427.09,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,5234.66,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,622.12,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,2118.91,transactions6.csv
2024-04-19 19:36:22,483922007,Transfer,2874.21,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,8617.71,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,299.92,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,9688.13,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,4481.92,transactions6.csv
2024-04-19 19:36:22,862986947,Deposit,8887.61,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,4497.0,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,716.79,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,5061.44,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,2351.6,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,7499.88,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,8534.68,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,2312.78,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,7311.62,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,4052.21,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,3163.7,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,1748.31,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,1651.72,transactions6.csv
2024-04-19 19:36:22,567583879,Deposit,836.52,transactions6.csv
2024-04-19 19:36:22,862986947,Deposit,1017.39,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,9898.92,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,7686.44,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,4201.89,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,5234.58,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,7839.99,transactions6.csv
2024-04-19 19:36:22,567583879,Withdrawal,3499.1,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,9335.25,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,9464.79,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,6195.1,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,4850.41,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,7478.02,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,9462.49,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,8457.16,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,8334.23,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,7106.18,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,6754.94,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,2563.8,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,2320.36,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,2595.55,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,1438.29,transactions6.csv
2024-04-19 19:36:22,567583879,Withdrawal,5482.15,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,1707.28,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,4984.18,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,1968.01,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,4186.46,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,8820.12,transactions6.csv
2024-04-19 19:36:22,862986947,Deposit,6422.12,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,3634.4,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,3524.28,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,9022.06,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,8234.69,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,3816.43,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,9486.41,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,1035.04,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,1525.11,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,3589.23,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,5577.25,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,9137.15,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,6726.01,transactions6.csv
2024-04-19 19:36:22,937647425,Deposit,6993.13,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,8060.18,transactions6.csv
2024-04-19 19:36:22,616218555,Deposit,6374.55,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,9712.72,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,1768.68,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,3266.0,transactions6.csv
2024-04-19 19:36:22,567583879,Deposit,1676.47,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,7912.86,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,9135.82,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,7505.33,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,8551.89,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,9951.81,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,5331.93,transactions6.csv
2024-04-19 19:36:22,483922007,Transfer,7584.01,transactions6.csv
2024-04-19 19:36:22,937647425,Withdrawal,5720.01,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,6844.04,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,7104.41,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,5162.13,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,2414.72,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,5391.12,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,6343.91,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,8907.28,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,3724.12,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,357.31,transactions6.csv
2024-04-19 19:36:22,984617160,Transfer,7255.55,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,7857.45,transactions6.csv
2024-04-19 19:36:22,937647425,Deposit,1631.09,transactions6.csv
2024-04-19 19:36:22,567583879,Withdrawal,1049.1,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,5375.57,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,7202.03,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,8683.5,transactions6.csv
2024-04-19 19:36:22,638990857,Deposit,3406.71,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,8649.4,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,1058.94,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,8562.14,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,1182.91,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,6840.77,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,7277.82,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,5621.91,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,5523.53,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,986.06,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,1838.32,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,5878.58,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,2675.17,transactions6.csv
2024-04-19 19:36:22,937647425,Withdrawal,2625.79,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,3292.61,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,2448.74,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,6783.0,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,9548.43,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,6441.09,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,934.34,transactions6.csv
2024-04-19 19:36:22,862986947,Deposit,3296.98,transactions6.csv
2024-04-19 19:36:22,616218555,Deposit,6984.97,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,6906.23,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,9155.84,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,6529.59,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,7648.34,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,8782.04,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,7975.76,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,1777.94,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,3064.66,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,2413.68,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,2052.7,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,8089.51,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,1893.35,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,9305.82,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,9375.05,transactions6.csv
2024-04-19 19:36:22,638990857,Withdrawal,331.25,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,4137.19,transactions6.csv
2024-04-19 19:36:22,616218555,Deposit,1659.46,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,6828.26,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,313.99,transactions6.csv
2024-04-19 19:36:22,862986947,Deposit,1078.45,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,519.0,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,5512.55,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,2150.42,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,8750.79,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,8572.14,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,8251.09,transactions6.csv
2024-04-19 19:36:22,638990857,Withdrawal,6910.66,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,9669.6,transactions6.csv
2024-04-19 19:36:22,800133099,Transfer,6942.79,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,8149.82,transactions6.csv
2024-04-19 19:36:22,483922007,Transfer,9539.6,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,7970.38,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,3733.87,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,2626.92,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,2826.51,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,5951.39,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,2598.56,transactions6.csv
2024-04-19 19:36:22,616218555,Deposit,9286.16,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,9198.92,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,8080.92,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,4153.76,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,90.66,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,4484.23,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,8626.53,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,1722.85,transactions6.csv
2024-04-19 19:36:22,984617160,Transfer,2965.34,transactions6.csv
2024-04-19 19:36:22,567583879,Deposit,5420.17,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,3320.92,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,2073.23,transactions6.csv
2024-04-19 19:36:22,616218555,Deposit,4597.57,transactions6.csv
2024-04-19 19:36:22,862986947,Deposit,9959.17,transactions6.csv
2024-04-19 19:36:22,937647425,Deposit,3551.24,transactions6.csv
2024-04-19 19:36:22,881664479,Transfer,2565.14,transactions6.csv
2024-04-19 19:36:22,862986947,Deposit,4120.93,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,1087.96,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,564.16,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,4295.51,transactions6.csv
2024-04-19 19:36:22,800133099,Transfer,95.47,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,1801.82,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,7314.46,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,413.15,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,873.67,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,4597.07,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,8013.74,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,5385.58,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,8932.51,transactions6.csv
2024-04-19 19:36:22,616218555,Transfer,1403.8,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,2001.28,transactions6.csv
2024-04-19 19:36:22,912464069,Deposit,9038.69,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,3698.8,transactions6.csv
2024-04-19 19:36:22,357545469,Deposit,8286.39,transactions6.csv
2024-04-19 19:36:22,483922007,Transfer,1481.27,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,6709.08,transactions6.csv
2024-04-19 19:36:22,800133099,Withdrawal,5956.45,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,7368.08,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,9372.14,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,1001.68,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,6818.26,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,5474.35,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,5717.53,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,5934.3,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,1824.46,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,551.06,transactions6.csv
2024-04-19 19:36:22,984617160,Withdrawal,4493.43,transactions6.csv
2024-04-19 19:36:22,881664479,Deposit,8928.41,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,9317.3,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,3630.78,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,3031.39,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,5816.8,transactions6.csv
2024-04-19 19:36:22,638990857,Deposit,4087.68,transactions6.csv
2024-04-19 19:36:22,567583879,Deposit,5505.79,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,7814.99,transactions6.csv
2024-04-19 19:36:22,539884640,Transfer,8751.04,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,2448.6,transactions6.csv
2024-04-19 19:36:22,862986947,Transfer,7578.4,transactions6.csv
2024-04-19 19:36:22,567583879,Deposit,5625.62,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,7953.35,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,8862.23,transactions6.csv
2024-04-19 19:36:22,539884640,Deposit,7464.6,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,8080.64,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,2776.68,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,5233.83,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,7267.13,transactions6.csv
2024-04-19 19:36:22,984617160,Deposit,6255.89,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,5035.65,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,7750.13,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,3810.12,transactions6.csv
2024-04-19 19:36:22,862986947,Withdrawal,4962.84,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,214.81,transactions6.csv
2024-04-19 19:36:22,800133099,Deposit,3344.08,transactions6.csv
2024-04-19 19:36:22,638990857,Transfer,4563.36,transactions6.csv
2024-04-19 19:36:22,824707383,Withdrawal,2464.44,transactions6.csv
2024-04-19 19:36:22,483922007,Withdrawal,1927.2,transactions6.csv
2024-04-19 19:36:22,937647425,Deposit,3868.8,transactions6.csv
2024-04-19 19:36:22,483922007,Deposit,3327.98,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,4282.81,transactions6.csv
2024-04-19 19:36:22,800133099,Transfer,7210.69,transactions6.csv
2024-04-19 19:36:22,824707383,Transfer,2996.65,transactions6.csv
2024-04-19 19:36:22,638990857,Withdrawal,4452.77,transactions6.csv
2024-04-19 19:36:22,616218555,Withdrawal,1722.93,transactions6.csv
2024-04-19 19:36:22,461704306,Withdrawal,9957.14,transactions6.csv
2024-04-19 19:36:22,984617160,Transfer,9947.19,transactions6.csv
2024-04-19 19:36:22,984617160,Transfer,1289.1,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,3322.16,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,7466.87,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,229.94,transactions6.csv
2024-04-19 19:36:22,357545469,Transfer,3959.75,transactions6.csv
2024-04-19 19:36:22,800133099,Transfer,2990.27,transactions6.csv
2024-04-19 19:36:22,567583879,Deposit,143.92,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,6561.57,transactions6.csv
2024-04-19 19:36:22,461704306,Transfer,4142.4,transactions6.csv
2024-04-19 19:36:22,937647425,Transfer,8423.4,transactions6.csv
2024-04-19 19:36:22,912464069,Transfer,188.17,transactions6.csv
2024-04-19 19:36:22,912464069,Withdrawal,2367.78,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,6719.57,transactions6.csv
2024-04-19 19:36:22,567583879,Transfer,4379.29,transactions6.csv
2024-04-19 19:36:22,461704306,Deposit,7866.29,transactions6.csv
2024-04-19 19:36:22,357545469,Withdrawal,3918.95,transactions6.csv
2024-04-19 19:36:22,539884640,Withdrawal,256.71,transactions6.csv
2024-04-19 19:36:22,881664479,Withdrawal,658.58,transactions6.csv
2024-04-19 19:36:22,824707383,Deposit,7728.62,transactions6.csv
